Model,Trial,Top1_Accuracy,Top5_Accuracy,Time_Per_Image,Precision,Recall,F1,ROC_AUC,CPU Power Usage (W),GPU Power Usage (W)
efficientnet_b0,2,0.6845719892077508,0.929768620717848,0.0018669814882581754,0.6835143151119738,0.6845719892077508,0.6795622326893017,0.987787370479815,4.532291666666665,6.58071875
efficientnet_b0,3,0.6841631918894612,0.9311585316000327,0.001872549052328522,0.6834280559762629,0.6841631918894612,0.6787538434260871,0.9886688161856535,7.003125000000001,6.517104166666667
efficientnet_b0,4,0.6764778023056168,0.9341836317553757,0.001883687845148544,0.6752858411290118,0.6764778023056168,0.6707727589322395,0.9883982355808271,5.508333333333336,5.083104166666665
efficientnet_b0,5,0.6804022565611969,0.9322214046275856,0.0018831329971037768,0.678839734686995,0.6804022565611969,0.6754822578335067,0.9882619822255193,4.463541666666665,5.3075312499999985
efficientnet_b0,6,0.6841631918894612,0.9305862153544273,0.0018910756242527672,0.6814026339152045,0.6841631918894612,0.6782699471546507,0.9878944873970371,5.616666666666668,7.18682291666666
efficientnet_b0,7,0.6841631918894612,0.9341836317553757,0.0018623681443075393,0.6808851308117418,0.6841631918894612,0.6779836791069584,0.9880858855908236,3.8020833333333326,4.889145833333333
efficientnet_b0,8,0.68538958384433,0.9300956585724798,0.0018928952739903644,0.6829165059293599,0.68538958384433,0.6795461389511793,0.9884149309936355,5.6677083333333345,7.222593750000002
efficientnet_b0,9,0.6856348622353038,0.9273158368081106,0.0019050140371502746,0.6840956480670871,0.6856348622353038,0.6802200155516773,0.9884219901733974,3.543749999999999,7.524104166666668
efficientnet_b0,10,0.6873518109721201,0.933856593900744,0.0018716147735223932,0.6853816921435248,0.6873518109721201,0.6821049061160424,0.9888209215100323,4.654166666666666,6.058395833333336
efficientnet_b0,11,0.683345597252882,0.9309950126727169,0.0018751604287449506,0.6815487561811818,0.683345597252882,0.6780280466611017,0.9880054648203389,7.375000000000003,8.765552083333338
efficientnet_b0,12,0.6831820783255662,0.9325484424822174,0.0018807318134384274,0.6800639466938232,0.6831820783255662,0.6773634381272434,0.9884693005266733,6.181249999999996,5.008447916666667
efficientnet_b0,13,0.6856348622353038,0.9341836317553757,0.0018805050126725173,0.6829554006176897,0.6856348622353038,0.6808862088487769,0.9886014352057005,3.4968749999999997,6.1659479166666635
efficientnet_b0,14,0.6817921674433816,0.9355735426375603,0.001901440253564571,0.6792363407934885,0.6817921674433816,0.6753880976347687,0.988673208600627,5.626041666666666,4.726572916666668
efficientnet_b0,15,0.6817104079797236,0.9332842776551385,0.0018602748521847382,0.680211833443758,0.6817104079797236,0.6762661800941694,0.9886075161967424,4.2677083333333306,6.527718749999998
efficientnet_b0,16,0.6844902297440929,0.9260076853895839,0.001892255514545829,0.6830188112100122,0.6844902297440929,0.6796594259246809,0.9879500480000286,7.287499999999998,5.490124999999999
efficientnet_b0,17,0.6838361540348296,0.9286239882266373,0.0018936469426052557,0.6810637949116943,0.6838361540348296,0.678987336299508,0.9882423336986614,4.218749999999999,5.300364583333335
efficientnet_b0,18,0.6870247731174883,0.9305044558907694,0.0018698105622211175,0.6856097847961171,0.6870247731174883,0.6817399757655107,0.9884417607226672,5.6604166666666655,4.911229166666668
efficientnet_b0,19,0.6790123456790124,0.9322214046275856,0.0018553113169354708,0.6771377175266929,0.6790123456790124,0.6743541388751546,0.988686957667409,5.845833333333334,6.792458333333332
efficientnet_b0,20,0.6814651295887499,0.9327119614095332,0.0018613731448838078,0.6784158218049853,0.6814651295887499,0.6746961664407982,0.9882322546622709,2.577083333333333,7.522281249999999
efficientnet_b0,21,0.6873518109721201,0.9300956585724798,0.0018646831885156857,0.6848767592859791,0.6873518109721201,0.6809537326592725,0.988027933555339,3.546875,5.678437500000001
efficientnet_b0,22,0.6773771564058539,0.9314855694546644,0.0018867395678736887,0.6757409565269205,0.6773771564058539,0.6721101526742836,0.9880763346038733,4.269791666666666,6.30060416666667
efficientnet_b0,23,0.6851443054533563,0.9305862153544273,0.0018558775488777277,0.6818021775556549,0.6851443054533563,0.6790040064448327,0.9881935919391654,6.615625000000002,7.103427083333332
efficientnet_b0,24,0.6824462431526449,0.9323031640912436,0.0018777912786435578,0.680082149705989,0.6824462431526449,0.6769048045950914,0.988022486843554,6.302083333333336,6.2050416666666655
efficientnet_b0,25,0.6848172675987245,0.9332025181914807,0.0018903986332256886,0.6850377835413038,0.6848172675987245,0.679274172340978,0.9885456998721333,5.271874999999999,5.533187499999998
efficientnet_b0,26,0.6877606082904096,0.9317308478456381,0.001843896191699674,0.6873938974769574,0.6877606082904096,0.6836239256100258,0.9885972337101803,4.058333333333333,8.809520833333332
efficientnet_b0,27,0.6887417218543046,0.9322214046275856,0.0018519648019470808,0.6882272400650759,0.6887417218543046,0.6841210782729775,0.9885328565229201,5.962499999999998,8.268437500000001
efficientnet_b0,28,0.6801569781702232,0.929932139645164,0.0018663251792777346,0.6782720322197257,0.6801569781702232,0.6745418271805594,0.9882158354463954,4.640625,4.394895833333332
efficientnet_b0,29,0.6885782029269888,0.9333660371187965,0.0018779140259080989,0.6865587525117358,0.6885782029269888,0.6831072256856046,0.9887169616932449,5.201041666666666,6.473104166666663
efficientnet_b0,30,0.6825280026163029,0.9345106696100074,0.001848322909906191,0.6811895645673908,0.6825280026163029,0.6767975822318657,0.9884905415816598,5.093749999999999,7.440437499999998
